species,presence,x,y,date,accuracy,source,key,datasetKey
Bromus rubens,1,-116.627142,33.620812,2009-07-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.447409,33.781351,2009-07-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.779929,33.743219,2009-07-15T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.772534,33.730958,2009-07-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.244456,32.914744,2009-07-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.253237,32.89996,2009-07-07T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.237265,32.812961,2009-07-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.037059,32.558648,2009-06-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.752989,33.699217,2009-06-24T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.307491,33.92521,2009-06-23T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.193425,32.916385,2009-06-23T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.813231,33.735464,2009-06-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.038799,33.351157,2009-06-11T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.250004,32.887446,2009-06-11T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.366029,33.468962,2009-06-10T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.439008,33.488523,2009-06-10T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.39856,33.461249,2009-06-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.370164,33.446635,2009-06-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.04666,32.585925,2009-06-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.827103,33.029242000000004,2009-06-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.177154,33.085568,2009-06-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.284031,33.083656,2009-06-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.898293,32.916159,2009-06-05T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.076466,32.539975,2009-06-05T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.776154,33.712827,2009-06-05T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.150705,33.958628,2009-06-04T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.246983,33.416924,2009-06-04T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.164354,33.334755,2009-06-04T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.473827,34.031393,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.854107,32.684555,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.868613,32.66349,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.849456,32.653166,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.10759,33.409177,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.097982,33.39607,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.106519,32.737114,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.023126,33.342276,2009-06-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.744703,32.588065,2009-06-02T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.923425,33.214027,2009-06-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.959563,33.222342,2009-06-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.003055,33.436887,2009-06-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.042809,32.823381,2009-05-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.968529,32.663221,2009-05-21T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.076738,32.845393,2009-05-21T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.894418,32.756933,2009-05-20T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.083973,33.20797,2009-05-20T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.807351,32.651151,2009-05-19T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.90262800000001,32.619273,2009-05-19T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.795485,32.640668,2009-05-19T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.887867,32.608517,2009-05-19T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.689006,33.469311,2009-05-19T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.894608,32.576679,2009-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.059379,33.174682,2009-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.059165,32.805712,2009-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.924923,32.585785,2009-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.8657,32.571933,2009-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.038246,33.731179,2009-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.84054,32.605435,2009-05-15T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.933275,32.60246,2009-05-15T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.844398,32.618222,2009-05-15T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.790062,32.625369,2009-05-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.785099,32.610061,2009-05-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.676008,33.486,2009-05-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.712008,33.49123,2009-05-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.912345,32.938838,2009-05-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.043834,33.617254,2009-05-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.983743,32.919754,2009-05-07T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.905012,32.693345,2009-05-07T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.846188,32.836022,2009-05-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.89462,32.811734,2009-05-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.921597,33.049019,2009-05-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.848259,32.975084,2009-05-04T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.093275,33.054124,2009-05-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.102006,33.009259,2009-05-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.369994,33.507897,2009-04-30T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.098069,32.944072,2009-04-29T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.926598,33.880621,2009-04-28T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.920002,33.845271,2009-04-28T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.889171,33.81432,2009-04-24T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.909644,33.827821,2009-04-24T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.861362,32.999942,2009-04-23T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.884407,33.846262,2009-04-23T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.941611,32.941958,2009-04-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.01512,33.587262,2009-04-21T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.425332,33.822854,2009-04-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.012454,33.631403,2009-04-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.986056,33.647034,2009-04-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.273346,33.506551,2009-04-02T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.976848,33.520119,2009-03-31T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.944501,33.585049,2009-03-27T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.018855,33.567923,2009-03-26T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.255911,33.724174,2009-03-19T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.315848,33.732567,2009-03-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.312428,33.748197,2009-03-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.307505,33.687609,2009-03-17T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.997807,36.758662,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.635453,35.949556,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.047799,36.3041,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.418602,35.93104,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.647304,35.971011,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.218212,36.272555,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.439853,35.914691,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.490225,36.014367,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.629312,36.434588,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.669001,36.418526,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.57933,36.032448,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.527585,35.983203,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.02972,36.325234,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.019764,35.98337,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.572255,36.543008,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.558445,36.946627,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.891684,36.897714,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.55145,36.013105,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.640732,36.038919,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.629676,36.026839,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.921948,36.867528,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.945605,36.895634,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.953431,36.947036,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.570004,36.923177,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.034045,36.012091,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.96683,35.976389,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.999422,36.189217,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.513798,36.935877,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.63142,37.051103,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.606032,36.565492,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.713826,36.967033,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.12706,36.826981,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.367919,36.617781,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.337518,36.604433,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.088508,35.859502,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.194077,36.86947,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.689277,36.076904,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.002228,36.130564,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.193664,36.433033,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.16064,36.028867,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.070825,36.024345,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.178933,36.842187,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.084566,36.821152,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.613758,36.747765,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.157274,36.432546,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.094606,36.465454,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.995642,37.190741,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.946064,37.164835,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.189714,36.403111,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.519282,36.297110000000004,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.154781,36.391265,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.232154,36.250896,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.039759,36.275313,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.468716,36.822243,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.427595,36.815776,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.732814,36.498684,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.917044,36.729533000000004,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.389891,36.867287,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.343404,35.739547,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.42614,36.75953,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.560179,36.125537,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.601907,36.111609,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.396433,36.745861,2009-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.984302,33.865129,2008-07-29T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.01428,36.14151,2008-07-02T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.963636,33.850919,2008-06-30T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.93444,33.863083,2008-06-26T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.953805,33.979645,2008-06-20T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.888829,33.551955,2008-06-20T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.20216,37.23947,2008-06-17T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.27517,37.40581,2008-06-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.647194,33.846069,2008-06-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.046725,33.92076,2008-06-12T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.14846,37.12816,2008-06-11T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.181403,33.529152,2008-05-29T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.18029,37.05404,2008-05-27T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-122.856378,38.060512,2008-05-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-122.453713,37.618922,2008-05-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.021175,33.44972,2008-05-21T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.934655,33.893604,2008-05-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.359769,33.724086,2008-05-15T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.887773,33.510347,2008-05-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.902867,33.665342,2008-05-12T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.292862,33.533863,2008-05-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.455503,33.555019,2008-05-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.404788,33.553102,2008-05-07T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.011217,33.657434,2008-05-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.964848,33.450231,2008-04-28T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.070414,33.599103,2008-04-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.398494,33.540712,2008-04-24T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.321352,33.71768,2008-04-03T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.034695,33.867208,2008-03-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.945963,36.745633,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.436731,36.024842,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.727367,36.217908,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.628793,36.593024,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.949617,37.007308,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.385489,36.115466,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.43062,36.121073,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.994291,36.823904,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.035331,36.831485,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.060036,36.851309,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.101533,35.914871,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.39736,36.344793,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.65358,36.63011,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.209367,36.466829,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.137275,36.342355,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.100808,36.253296,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.186801,36.267599,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.675118,36.550196,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.629389,37.252992,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.545905,36.346235,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.599722,36.372281,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.520966,36.320211,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.886605,37.015662,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.598728,36.642768,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.692118,36.494003,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.652569,36.478359,2008-01-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.078182,33.571409,2007-10-04T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.381649,34.003836,2007-09-20T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.400297,33.523154,2007-09-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.025363,33.605651,2007-08-31T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.152113,33.469752,2007-08-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.176334,33.451446,2007-08-02T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.069358,33.961109,2007-06-28T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.612694,33.835783,2007-06-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.441306,33.514969,2007-06-05T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.820427,33.711663,2007-06-01T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.31213,37.47002,2007-05-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.31285,37.40842,2007-05-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.34846,37.14821,2007-04-17T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.334316,33.494848,2006-10-31T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.27986,37.43069,2006-08-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.55304,37.54017,2006-07-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.5534,37.62497,2006-07-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.53456,37.65946,2006-07-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.5682,37.64454,2006-07-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.32713,37.5408,2006-06-28T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.30631,37.50847,2006-06-28T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.17396,37.30571,2006-06-26T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.16298,37.14242,2006-06-21T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.29465,37.36876,2006-06-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.08096,36.89118,2006-06-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.12817,36.98647,2006-06-12T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.6011,37.34162,2006-06-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.10862,33.86179,2006-06-07T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.227985,33.534947,2006-06-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.55946,37.35426,2006-06-05T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.53208,37.34627,2006-05-30T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.53972,37.30971,2006-05-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.49759,37.32138,2006-05-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.35409,37.2022,2006-05-23T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.31218,37.00958,2006-05-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.29434,36.99294,2006-05-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.28443,36.9135,2006-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.27333,36.94109,2006-05-18T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.27483,36.86001,2006-05-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.26437,36.81812,2006-05-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.25846,36.75754,2006-05-10T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.2729,36.77344,2006-05-10T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.03769,36.31467,2006-05-08T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.631705,33.64792,2006-04-26T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.455432,33.827897,2006-04-07T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.109495,33.878826,2006-04-04T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.284069,33.822399,2006-03-30T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.79132,37.75555,2005-08-10T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.18676,37.71799,2005-07-27T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.53707,37.60469,2005-07-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.54498,37.55831,2005-07-14T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.09215,37.09761,2005-07-12T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-116.779871,33.804027,2005-07-12T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.23119,37.30625,2005-07-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.16479,37.26106,2005-07-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-117.414925,33.773357,2005-07-06T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.17585,37.28677,2005-07-05T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.34652,37.67286,2005-06-27T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.33137,37.61699,2005-06-27T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.33185,37.55771,2005-06-25T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.30541,37.49455,2005-06-24T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.32585,37.5189,2005-06-22T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.28524,37.45693,2005-06-20T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.28688,37.3876,2005-06-16T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.1644,37.18305,2005-06-13T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.19099,37.15975,2005-06-09T00:00:00Z,NA,Calflora,NA,NA
Bromus rubens,1,-118.19449,37.18811,2005-06-09T00:00:00Z,NA,Calflora,NA,NA
