species,presence,x,y,date,accuracy,source
Schismus barbatus,1,-116.389999,35.66,1999-04-29,NA,Calflora
Schismus barbatus,1,-116.809998,34.75,1999-04-23,NA,Calflora
Schismus barbatus,1,-116.720001,34.639999,1999-04-23,NA,Calflora
Schismus barbatus,1,-116.730003,34.709999,1999-04-23,NA,Calflora
Schismus barbatus,1,-117.449997,37.139999,1998-05-04,NA,Calflora
Schismus barbatus,1,-117.43,37.080002,1998-05-04,NA,Calflora
Schismus barbatus,1,-117.440002,37.080002,1998-05-04,NA,Calflora
Schismus barbatus,1,-117.519997,36.349998,1998-03-18,NA,Calflora
Schismus barbatus,1,-117.550003,36.389999,1998-03-08,NA,Calflora
Schismus barbatus,1,-116.410004,36.18,1998-01-08,NA,Calflora
Schismus barbatus,1,-116.400002,36.189999,1998-01-07,NA,Calflora
Schismus barbatus,1,-116.160004,36.049999,1997-12-21,NA,Calflora
Schismus barbatus,1,-116.300003,36.040001,1997-12-22,NA,Calflora
Schismus barbatus,1,-116.309998,36.029999,1997-12-22,NA,Calflora
Schismus barbatus,1,-116.550003,35.93,1998-04-16,NA,Calflora
Schismus barbatus,1,-116.540001,35.93,1998-04-16,NA,Calflora
Schismus barbatus,1,-115.970001,36.009998,1998-04-14,NA,Calflora
Schismus barbatus,1,-117.43,36.939999,1998-05-03,NA,Calflora
Schismus barbatus,1,-117.43,36.950001,1998-05-03,NA,Calflora
Schismus barbatus,1,-117.220001,36.830002,1998-02-07,NA,Calflora
Schismus barbatus,1,-116.790001,36.639999,1998-03-07,NA,Calflora
Schismus barbatus,1,-117.449997,36.43,1998-03-19,NA,Calflora
Schismus barbatus,1,-116.199997,36.229999,1997-12-18,NA,Calflora
Schismus barbatus,1,-116.860001,35.939999,1998-04-16,NA,Calflora
Schismus barbatus,1,-116.849998,35.93,1998-04-16,NA,Calflora
Schismus barbatus,1,-117.580002,36.770001,1998-05-03,NA,Calflora
Schismus barbatus,1,-117.330002,35.990002,1998-02-22,NA,Calflora
Schismus barbatus,1,-117.339996,35.990002,1998-02-22,NA,Calflora
Schismus barbatus,1,-116.190002,35.990002,1997-12-21,NA,Calflora
Schismus barbatus,1,-116.190002,36.09,1997-12-18,NA,Calflora
Schismus barbatus,1,-116.080002,35.810001,1998-01-08,NA,Calflora
Schismus barbatus,1,-117.379997,35.830002,1998-02-07,NA,Calflora
Schismus barbatus,1,-117.629997,36.959999,1998-05-14,NA,Calflora
Schismus barbatus,1,-116.970001,36.220001,1998-01-25,NA,Calflora
Schismus barbatus,1,-117.150002,36.270001,1998-05-03,NA,Calflora
Schismus barbatus,1,-117.059998,35.889999,1998-05-01,NA,Calflora
Schismus barbatus,1,-116.290001,35.799999,1998-01-26,NA,Calflora
Schismus barbatus,1,-116.300003,35.799999,1998-01-26,NA,Calflora
Schismus barbatus,1,-116.970001,35.919998,1998-04-18,NA,Calflora
Schismus barbatus,1,-117.32,35.950001,1998-02-23,NA,Calflora
Schismus barbatus,1,-117.330002,35.950001,1998-02-23,NA,Calflora
Schismus barbatus,1,-116.959999,35.959999,1998-04-17,NA,Calflora
Schismus barbatus,1,-116.099998,35.84,1998-01-09,NA,Calflora
Schismus barbatus,1,-116.620003,35.91,1998-03-06,NA,Calflora
Schismus barbatus,1,-115.940002,35.82,1998-01-09,NA,Calflora
Schismus barbatus,1,-118.190002,34.959999,1998-05-27,NA,Calflora
Schismus barbatus,1,-117.769997,35.080002,1998-02-06,NA,Calflora
Schismus barbatus,1,-117.800003,34.639999,1998-02-03,NA,Calflora
Schismus barbatus,1,-117.800003,34.669998,1998-02-03,NA,Calflora
Schismus barbatus,1,-115.790001,33.779999,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.790001,33.790001,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.779999,33.779999,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.720001,33.779999,1998-04-17,NA,Calflora
Schismus barbatus,1,-115.720001,33.770001,1998-04-17,NA,Calflora
Schismus barbatus,1,-115.940002,33.889999,1998-04-16,NA,Calflora
Schismus barbatus,1,-115.940002,33.900002,1998-04-16,NA,Calflora
Schismus barbatus,1,-116.449997,33.990002,1998-04-03,NA,Calflora
Schismus barbatus,1,-116.050003,33.91,1998-04-04,NA,Calflora
Schismus barbatus,1,-116.050003,33.919998,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.919998,33.880001,1998-05-27,NA,Calflora
Schismus barbatus,1,-115.940002,33.790001,1998-02-19,NA,Calflora
Schismus barbatus,1,-115.970001,33.959999,1998-04-15,NA,Calflora
Schismus barbatus,1,-115.959999,33.959999,1998-04-15,NA,Calflora
Schismus barbatus,1,-115.959999,33.950001,1998-04-15,NA,Calflora
Schismus barbatus,1,-115.75,33.810001,1998-04-17,NA,Calflora
Schismus barbatus,1,-115.760002,33.799999,1998-04-17,NA,Calflora
Schismus barbatus,1,-115.75,33.799999,1998-04-17,NA,Calflora
Schismus barbatus,1,-115.589996,34.029999,1998-04-02,NA,Calflora
Schismus barbatus,1,-115.580002,34.020001,1998-04-02,NA,Calflora
Schismus barbatus,1,-116.029999,33.889999,1998-04-04,NA,Calflora
Schismus barbatus,1,-116.25,33.91,1998-04-04,NA,Calflora
Schismus barbatus,1,-116.260002,33.900002,1998-04-04,NA,Calflora
Schismus barbatus,1,-116.260002,33.91,1998-04-04,NA,Calflora
Schismus barbatus,1,-115.75,33.84,1998-02-20,NA,Calflora
Schismus barbatus,1,-115.75,33.830002,1998-02-20,NA,Calflora
Schismus barbatus,1,-115.660004,33.849998,1998-04-19,NA,Calflora
Schismus barbatus,1,-115.330002,33.889999,1998-04-05,NA,Calflora
Schismus barbatus,1,-115.339996,33.900002,1998-04-05,NA,Calflora
